year,week,location,aqi_mean,aqi_max,aqi_min,co_mean,co_max,co_min,no_mean,no_max,no_min,no2_mean,no2_max,no2_min,o3_mean,o3_max,o3_min,so2_mean,so2_max,so2_min,pm2_5_mean,pm2_5_max,pm2_5_min,pm10_mean,pm10_max,pm10_min,nh3_mean,nh3_max,nh3_min,risk_score_mean,risk_score_max,risk_score_min,temp_c_mean,temp_c_max,temp_c_min,temp_f_mean,temp_f_max,temp_f_min,humidity_mean,humidity_max,humidity_min,wind_kph_mean,wind_kph_max,wind_kph_min,wind_degree_mean,wind_degree_max,wind_degree_min,pressure_mb_mean,pressure_mb_max,pressure_mb_min,precip_mm_mean,precip_mm_max,precip_mm_min,cloud_mean,cloud_max,cloud_min,feelslike_c_mean,feelslike_c_max,feelslike_c_min,visibility_km_mean,visibility_km_max,visibility_km_min,uv_mean,uv_max,uv_min,hour_mean,hour_max,hour_min,day_of_week_mean,day_of_week_max,day_of_week_min,month_mean,month_max,month_min,is_weekend_mean,is_weekend_max,is_weekend_min,pm_ratio_mean,pm_ratio_max,pm_ratio_min,heat_index_mean,heat_index_max,heat_index_min
2025,47,Pekalongan,1.0,1,1,96.24,96.24,96.24,0.0,0.0,0.0,1.38,1.38,1.38,38.47,38.47,38.47,1.67,1.67,1.67,1.49,1.49,1.49,4.66,4.66,4.66,2.09,2.09,2.09,0.0,0,0,25.9,25.9,25.9,78.7,78.7,78.7,85.0,85,85,6.1,6.1,6.1,160.0,160,160,1009.0,1009.0,1009.0,1.36,1.36,1.36,74.0,74,74,28.9,28.9,28.9,10.0,10.0,10.0,0.0,0.0,0.0,14.0,14,14,5.0,5,5,11.0,11,11,1.0,1,1,0.26325088339222613,0.26325088339222613,0.26325088339222613,26.325,26.325,26.325
2025,47,Purwokerto,1.0,1,1,76.47,76.47,76.47,0.0,0.0,0.0,0.03,0.03,0.03,40.42,40.42,40.42,0.09,0.09,0.09,0.97,0.97,0.97,3.71,3.71,3.71,0.0,0.0,0.0,0.0,0,0,23.3,23.3,23.3,74.0,74.0,74.0,93.0,93,93,3.6,3.6,3.6,231.0,231,231,1011.0,1011.0,1011.0,0.17,0.17,0.17,64.0,64,64,25.7,25.7,25.7,10.0,10.0,10.0,0.0,0.0,0.0,14.0,14,14,5.0,5,5,11.0,11,11,1.0,1,1,0.20594479830148618,0.20594479830148618,0.20594479830148618,23.765,23.765,23.765
2025,47,Semarang,1.0,1,1,247.99,247.99,247.99,0.02,0.02,0.02,5.41,5.41,5.41,32.75,32.75,32.75,1.68,1.68,1.68,6.75,6.75,6.75,15.86,15.86,15.86,12.98,12.98,12.98,0.0,0,0,25.6,25.6,25.6,78.1,78.1,78.1,87.0,87,87,3.6,3.6,3.6,336.0,336,336,1009.0,1009.0,1009.0,1.43,1.43,1.43,58.0,58,58,28.5,28.5,28.5,9.0,9.0,9.0,0.0,0.0,0.0,14.0,14,14,5.0,5,5,11.0,11,11,1.0,1,1,0.400355871886121,0.400355871886121,0.400355871886121,26.035,26.035,26.035
2025,47,Solo,1.0,1,1,76.8,76.8,76.8,0.0,0.0,0.0,0.03,0.03,0.03,38.04,38.04,38.04,0.14,0.14,0.14,1.17,1.17,1.17,4.79,4.79,4.79,0.02,0.02,0.02,0.0,0,0,18.9,18.9,18.9,66.0,66.0,66.0,90.0,90,90,5.4,5.4,5.4,246.0,246,246,1014.0,1014.0,1014.0,0.02,0.02,0.02,70.0,70,70,18.9,18.9,18.9,10.0,10.0,10.0,0.0,0.0,0.0,14.0,14,14,5.0,5,5,11.0,11,11,1.0,1,1,0.20207253886010362,0.20207253886010362,0.20207253886010362,19.349999999999998,19.349999999999998,19.349999999999998
2025,47,Tegal,1.0,1,1,91.5,91.5,91.5,0.0,0.0,0.0,0.63,0.63,0.63,37.59,37.59,37.59,0.19,0.19,0.19,1.42,1.42,1.42,4.63,4.63,4.63,2.4,2.4,2.4,0.0,0,0,26.3,26.3,26.3,79.4,79.4,79.4,80.0,80,80,16.6,16.6,16.6,193.0,193,193,1009.0,1009.0,1009.0,0.0,0.0,0.0,48.0,48,48,29.1,29.1,29.1,10.0,10.0,10.0,0.0,0.0,0.0,14.0,14,14,5.0,5,5,11.0,11,11,1.0,1,1,0.2522202486678508,0.2522202486678508,0.2522202486678508,26.7,26.7,26.7
